method,source_id,local_reconstruction,sha256,public_pixels
token-efficiency-digital-v1/raw/16QAM/N3060/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_07_13.png,1242a3a95222344d78ab0f95f11deb443a2768f11c67421b565caea392f24420,False
token-efficiency-digital-v1/raw/16QAM/N3060/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_07_19.png,1242a3a95222344d78ab0f95f11deb443a2768f11c67421b565caea392f24420,False
token-efficiency-digital-v1/raw/16QAM/N3060/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_08_1.png,09fb5be53bece85251938db0c80914c086d85dca2ea370f70c5744e3bcdc2084,False
token-efficiency-digital-v1/raw/16QAM/N3060/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_08_4.png,bc31dcf9fedc4476279f4db54ea11364b69134a584f8f35538e45d2ef0549e70,False
token-efficiency-digital-v1/raw/16QAM/N3060/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_08_7.png,04f40543c3d6acf9f645a10e0a6104b87d12f1bd1ad5ab9bd0b65b74cb14a107,False
token-efficiency-digital-v1/raw/16QAM/N3060/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_08_13.png,f1ee982777d009ce5f3aa128b7994d0697ee67fc3ba1475dc2cf17f6a7e91a57,False
token-efficiency-digital-v1/raw/16QAM/N3060/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_08_19.png,f1ee982777d009ce5f3aa128b7994d0697ee67fc3ba1475dc2cf17f6a7e91a57,False
token-efficiency-digital-v1/raw/16QAM/N4084/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_09_1.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/raw/16QAM/N4084/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_09_4.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/raw/16QAM/N4084/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_09_7.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/raw/16QAM/N4084/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_09_13.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/raw/16QAM/N4084/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_09_19.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/raw/16QAM/N4084/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_10_1.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/raw/16QAM/N4084/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_10_4.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/raw/16QAM/N4084/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_10_7.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/raw/16QAM/N4084/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_10_13.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/raw/16QAM/N4084/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_10_19.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/raw/16QAM/N4084/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_11_1.png,2ef65f89b6ee3d21eb6ed8671683f0773aec3681f0023413bf2052b722f72d2e,False
token-efficiency-digital-v1/raw/16QAM/N4084/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_11_4.png,6abef952d6569c74c4c4eabcef1a972e79900097c84b1a31e99bec3ecffa8a6a,False
token-efficiency-digital-v1/raw/16QAM/N4084/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_11_7.png,05942426ca4dcea59b97d2c7172a489e4f3b02d620108b7babea854db4f98fa2,False
token-efficiency-digital-v1/raw/16QAM/N4084/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_11_13.png,05942426ca4dcea59b97d2c7172a489e4f3b02d620108b7babea854db4f98fa2,False
token-efficiency-digital-v1/raw/16QAM/N4084/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_11_19.png,05942426ca4dcea59b97d2c7172a489e4f3b02d620108b7babea854db4f98fa2,False
token-efficiency-digital-v1/raw/16QAM/N4084/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_12_1.png,a80a47f72f9e763f7feaa030752ad1e6f458636c6abb7002396e364164fd00cb,False
token-efficiency-digital-v1/raw/16QAM/N4084/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_12_4.png,f9f2c573015731e00524ba570d8cb465e3af68e7bce57785647cdb85716df265,False
token-efficiency-digital-v1/raw/16QAM/N4084/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_12_7.png,1242a3a95222344d78ab0f95f11deb443a2768f11c67421b565caea392f24420,False
token-efficiency-digital-v1/raw/16QAM/N4084/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_12_13.png,1242a3a95222344d78ab0f95f11deb443a2768f11c67421b565caea392f24420,False
token-efficiency-digital-v1/raw/16QAM/N4084/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_12_19.png,1242a3a95222344d78ab0f95f11deb443a2768f11c67421b565caea392f24420,False
token-efficiency-digital-v1/raw/16QAM/N4084/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_13_1.png,80401bc1264a383b84d067e6b6cd7f6377292cd42f055127da19dead22f909e5,False
token-efficiency-digital-v1/raw/16QAM/N4084/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_13_4.png,504cfc3bb80f91067ece64ce63c1db8250318f123abb1f55bc805a94874720b7,False
token-efficiency-digital-v1/raw/16QAM/N4084/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_13_7.png,bb279a9262d9e36f142be4f5950652d59d156cab803786a838b04ea57011d85c,False
token-efficiency-digital-v1/raw/16QAM/N4084/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_13_13.png,f1ee982777d009ce5f3aa128b7994d0697ee67fc3ba1475dc2cf17f6a7e91a57,False
token-efficiency-digital-v1/raw/16QAM/N4084/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_13_19.png,f1ee982777d009ce5f3aa128b7994d0697ee67fc3ba1475dc2cf17f6a7e91a57,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_14_1.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_14_4.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_14_7.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_14_13.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_14_19.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_15_1.png,ace5bf5a0ca8f2fc83816ab51a9df6b68e81dc39997a6cf89d195396aadef948,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_15_4.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_15_7.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_15_13.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_15_19.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_16_1.png,963b26c4ec04c46c9d3004556374f8a8fec4dfa53d8e41431c0295ac6f679aa7,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_16_4.png,c859725d1e90cca576ff2411a6d5bd2fcbb3ab5f256da4ac0d10d627979c7527,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_16_7.png,05942426ca4dcea59b97d2c7172a489e4f3b02d620108b7babea854db4f98fa2,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_16_13.png,05942426ca4dcea59b97d2c7172a489e4f3b02d620108b7babea854db4f98fa2,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_16_19.png,05942426ca4dcea59b97d2c7172a489e4f3b02d620108b7babea854db4f98fa2,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_17_1.png,49d8e61ed60811abaa6360b72387812fc19f0538edeadaca04ad963539cec612,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_17_4.png,63408d2baeafeead5a70767374e6ca2ccef44f5cdb5a8a4facd8dcd475c594d4,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_17_7.png,628feb514734afefc56bb4c0dbdaba5d1f7affe369a57f2693b3032951e41436,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_17_13.png,1242a3a95222344d78ab0f95f11deb443a2768f11c67421b565caea392f24420,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_17_19.png,1242a3a95222344d78ab0f95f11deb443a2768f11c67421b565caea392f24420,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_18_1.png,83f855e3d19c49e88fe8c5a6518ae523559f5e1d0ae3409c699b7a5a286fe575,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_18_4.png,9659698246bf495fa195507d9088ce74e28a17d0e92e20dfc199c922bcf7c8c6,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_18_7.png,0f6e0dbc68428a94337973bb094584a5ef057c194b9f0c7632b98fdf4c5fe75f,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_18_13.png,f1ee982777d009ce5f3aa128b7994d0697ee67fc3ba1475dc2cf17f6a7e91a57,False
token-efficiency-digital-v1/arithmetic/16QAM/N2048/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_18_19.png,f1ee982777d009ce5f3aa128b7994d0697ee67fc3ba1475dc2cf17f6a7e91a57,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_19_1.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_19_4.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_19_7.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_19_13.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m6,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_19_19.png,b2a087e92f43a726bf2d6dca9f361a0a8178e583c5f13aaa93a47dd20177d3c4,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_20_1.png,d1de038eae9f329e4343c52229de533cb240c7f0ff0b410236a60a5691d20925,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_20_4.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_20_7.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_20_13.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m7,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_20_19.png,1afccadff909551037a2982bd985f2501e36a4981b03e1b8952d4e0fbc6c0122,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_21_1.png,02a4055dc63aba1c39fbe7d31683b8903f14fc39147efff20dab5a96aeebc6e3,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_21_4.png,05942426ca4dcea59b97d2c7172a489e4f3b02d620108b7babea854db4f98fa2,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_21_7.png,05942426ca4dcea59b97d2c7172a489e4f3b02d620108b7babea854db4f98fa2,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_21_13.png,05942426ca4dcea59b97d2c7172a489e4f3b02d620108b7babea854db4f98fa2,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m8,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_21_19.png,05942426ca4dcea59b97d2c7172a489e4f3b02d620108b7babea854db4f98fa2,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_22_1.png,4dfb47e1b5007bd4767c3a6d6b46096accee7529bf5842c33c72bd47c4b0b303,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_22_4.png,14b44583aa7a9e779985ccd570ce7243188ac2baaa62ba3e80353d3f51c3f206,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_22_7.png,1242a3a95222344d78ab0f95f11deb443a2768f11c67421b565caea392f24420,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_22_13.png,1242a3a95222344d78ab0f95f11deb443a2768f11c67421b565caea392f24420,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m9,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_22_19.png,1242a3a95222344d78ab0f95f11deb443a2768f11c67421b565caea392f24420,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_23_1.png,a7db5f964d75768677160ed9ee3f44509cb748e23aa31765607207155ca94917,False
token-efficiency-digital-v1/arithmetic/16QAM/N3060/m10,n03527444/ILSVRC2012_val_00035251_n03527444,/home/liulu/projects/VAR_COMM/outputs/TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/16QAM/development/previews/0055_23_4.png,d6e26c5001eef18b52e49b638f2024b2977a2822a6302031154df6ff4ad9a0e1,False
